,pl_101,pl_102,pl_104,pl_106,pl_107,pl_111,pl_112,pl_113,pl_118,pl_119
LOC111334684,4.085815566,4.096781007,3.983194863,3.780267802,3.94239529,4.221430259,4.122435543,3.945663973,4.28312822,4.017584271
LOC111334685,6.109634642,6.002367529,5.794934869,6.219791425,5.971671174,5.878819894,6.215352439,5.750375661,6.061768846,6.09816869
LOC111334687,1.94444888,1.822041835,1.515567347,1.589911572,1.777722152,2.22654015,1.966346287,1.975716311,1.802423882,2.214133452
LOC111334674,2.203490503,2.038691767,1.893279008,2.410714232,1.599653972,2.144041079,1.57392112,2.067204251,2.181861311,2.00533183
LOC111334673,4.476680986,4.393793524,4.162908587,4.026111389,3.883629057,4.055739304,4.473560761,3.965995967,4.150941754,4.148935672
LOC111334663,1.887918018,1.783493572,1.401408898,1.486738606,1.647629009,1.703724099,1.220522387,1.265973297,1.444818548,1.759962235
LOC111334669,4.512867478,4.796823035,4.845894513,4.450819747,4.866677903,4.555483573,4.700816388,4.49821629,4.63685291,4.928349965
LOC111334668,1.649914257,1.713686366,1.107036359,1.339076715,1.382685783,1.669364183,1.220784139,1.241738859,1.185588124,1.357927266
LOC111334667,2.240296865,2.57788763,2.43677033,2.602720527,2.607192228,2.341710132,2.256311123,2.185925155,2.76706115,2.290672178
LOC111334656,2.49340108,2.452851082,2.454947326,1.941875098,2.218196453,2.259662213,2.277955264,2.345060678,2.544739513,2.127856916
LOC111334655,3.41705991,3.591017763,3.286066132,3.680526742,3.332867231,3.240580553,3.473203258,3.425656235,3.59450196,3.355362354
LOC111334658,5.555526798,5.61017271,5.918414403,5.591580412,5.454829032,5.750195691,5.455461368,5.593984268,5.776760095,5.887092768
LOC111334672,6.582746496,6.562105512,6.654050383,6.639387011,6.648655717,6.937334687,6.980556114,6.876014885,6.953315427,6.711522322
LOC111334676,2.255294629,2.676678217,3.057308633,2.781442384,3.095450619,2.601893257,2.623189164,2.714481962,2.786027076,2.177118787
LOC111334662,1.463307251,1.337710358,1.117569043,1.193215719,1.10549637,0.931255051,1.447973606,0.997045227,1.172144079,1.413189946
LOC111334657,6.107178157,5.902551504,5.598713605,5.715755539,6.026991513,6.467278813,6.303709548,6.037501151,5.544023632,5.893828288
LOC111334688,5.59701721,5.860632485,5.072151213,5.256199642,5.631862087,5.128787579,5.672352902,5.883551703,5.702422699,5.62291009
LOC111334670,1.863505494,1.932837911,1.774197361,1.888599439,2.097613443,1.822608098,1.720679676,2.105457071,1.552408963,1.80645775
LOC111334702,1.436349467,1.642946774,1.312310534,1.394157127,1.560179282,1.125067232,1.403247167,1.487735123,1.471660407,1.676816417
LOC111334696,1.720364012,1.726175738,1.687753901,1.946489051,1.911049947,2.13415353,1.505238032,1.511659595,1.803671941,1.525374045
LOC111334700,2.250327519,2.015539266,2.13582347,1.826113952,2.326352914,2.158314687,2.07074176,2.509693033,2.203361471,2.195963538
LOC111334736,3.52718054,3.921935802,3.839187437,3.971325292,3.116586679,3.436912723,3.71731326,3.758111314,3.430546556,3.906462935
LOC111334743,1.365081129,1.885423363,2.109219917,1.427902911,2.176332786,1.582281239,1.595366119,1.4732914,1.660689877,1.689024933
LOC111334718,2.249114682,1.921089262,2.072384839,2.091814014,1.935797361,1.639728871,1.777576888,1.929347478,1.837227826,1.860414779
LOC111334773,2.041727397,2.166311042,1.904106448,1.871027442,2.502539164,2.494047546,1.964466585,1.715613811,1.676529112,1.926943147
LOC111334762,2.834217806,3.095608364,2.844364738,3.240706823,3.220076844,2.821258836,2.563491669,2.632745173,2.76011497,2.798225114
LOC111334761,2.206467609,2.213911255,2.674251368,2.479633757,2.378016049,1.619855988,1.895825796,1.758704811,1.953143705,1.773984082
LOC111334754,2.598395525,2.837434562,3.501336452,2.696928262,2.270715916,2.321955292,2.445214977,2.171564034,2.634657637,2.091237988
LOC111334772,1.51901878,1.956864713,1.672209185,1.649869637,1.877993976,1.351604645,1.361976696,1.478837819,1.190174941,1.59113712
LOC111334775,1.502457514,1.43113736,1.652829033,1.47060626,1.223779503,1.580748392,1.906141564,1.645184723,1.429449176,1.573245091
LOC111334774,2.433091968,2.790010224,2.474049386,2.355467456,2.744228561,2.663521657,2.768160998,3.056024298,2.241926573,2.834586092
LOC111334755,1.23473704,1.929041261,2.19276194,1.734170424,2.163227929,1.423935586,1.806882114,1.205867755,1.393878977,1.565796645
LOC111334763,2.485037166,2.284005139,2.109436499,2.088925095,2.417894562,2.03503119,2.541782922,2.651918332,1.99533159,2.357990599
LOC111334779,1.457840961,1.196315639,1.689733589,1.33546201,1.786914054,1.228690891,1.94418298,1.763451921,1.682671405,1.783314993
LOC111334764,2.112596505,2.062199432,1.567725857,2.245587189,2.174380708,1.520159118,2.021681969,1.665242565,2.226864735,1.96625472
LOC111334817,4.058547123,4.069493707,4.096106094,3.677651996,3.813377251,3.885079246,4.021851351,3.862747481,4.510953129,4.424724622
LOC111334790,2.215435435,2.817134086,2.705136667,2.57710798,2.583690833,2.588715599,2.115682115,2.399612466,2.058534404,1.880206058
LOC111334800,2.666129133,2.75175578,1.79352265,2.192240405,1.918120639,2.304644425,2.324379481,2.057999712,2.05993809,2.319446625
LOC111334820,2.388091292,2.209760953,2.238656654,2.508799255,2.636962336,2.16040162,2.743651261,2.587808311,2.726907724,2.545956547
LOC111334796,3.702429984,3.558022569,4.175599153,4.220338625,3.93617635,3.018977934,2.737863219,3.352026691,3.574811783,2.682305857
LOC111334809,8.167930964,8.230538598,7.833025721,7.786635362,7.856410609,7.70942554,8.017205895,7.903514543,8.143050474,8.161164349
LOC111334798,5.579503752,5.838449983,5.581405175,5.347251816,5.358300064,5.745768454,6.328652438,6.160904298,6.084831452,6.466104312
LOC111334791,4.456238989,4.717347664,4.794812792,4.684213697,4.782704988,5.038296741,4.363133066,4.45321044,4.654498324,4.519803904
LOC111334788,5.448143711,5.671792475,5.739662613,5.615748479,5.971301393,5.608899517,6.288920527,5.821983015,5.890435137,5.99514867
LOC111334815,2.158638465,2.453092473,2.234309768,2.849460573,2.426140588,2.443506007,2.272482025,2.098917344,2.297788377,1.816330293
LOC111334784,2.804769908,2.980394617,2.551494851,2.286414124,2.631205702,2.967892521,2.478521897,3.1337331,2.75618564,2.90549665
LOC111334793,4.208548484,4.173788855,4.017103408,3.907175039,3.976030583,4.07481343,4.287580541,4.050353535,4.03526527,4.40140023
LOC111334802,3.759880582,3.274125263,3.828408879,4.161406351,3.653993973,3.956360362,3.771497716,4.170580009,4.240659283,3.935250891
LOC111334816,4.763472899,4.725017077,4.456216242,4.635146468,4.551570117,4.586869775,4.659022262,4.548464041,5.014935411,4.718413659
LOC111334789,6.00765789,6.028995634,6.45110268,6.376558456,6.922173224,6.733914522,7.090326283,7.099476069,6.897824691,6.614433306
LOC111334839,3.878160272,3.302106546,4.344355602,4.465437314,3.586670692,3.415283228,3.70811049,3.199541402,3.905418902,3.755826927
LOC111334841,3.91034071,4.143383412,3.768345487,3.111902358,3.511733839,3.805236083,3.890774509,4.081855608,4.095598977,4.552838209
LOC111334830,2.30869769,1.702456886,1.741419695,1.854998971,2.06742504,1.412873342,1.688218425,1.846080216,1.750408761,1.776031157
LOC111334869,2.399725539,2.345226573,2.83496073,2.834763295,2.521525507,2.450255033,2.65569865,2.839563101,2.398475647,2.619278035
LOC111334851,3.613429224,3.086046985,3.237317879,3.341105974,3.370101593,3.763704063,3.44373062,3.896262145,3.57753348,3.711593795
LOC111334868,2.714565988,2.365887895,2.602134308,2.667811157,2.251685994,2.587232437,2.423257585,2.481419965,2.60900682,2.504693737
LOC111334860,3.867556306,4.397236116,4.254058065,4.317886187,4.256498754,3.504789795,4.254992191,3.862740984,3.906403892,3.809517468
LOC111334862,1.433517112,1.799576812,1.622593859,1.402626514,2.053447217,1.785115555,1.904687514,1.451967695,1.524228998,1.665283584
LOC111334872,1.815705209,1.822021475,1.514269267,1.759727522,1.500085827,1.461439364,1.599584371,1.99060728,1.663423169,1.862128477
LOC111334889,4.627915624,4.31863414,4.746781144,3.919603181,4.025987023,5.21490832,4.00775166,4.710845415,4.632925669,4.308163118
LOC111334887,4.381783507,4.203610486,4.009257073,4.762477183,4.154800426,4.498085335,5.152396963,4.405455321,4.287909613,4.824458919
LOC111334894,2.077023762,2.208404548,2.55780074,2.653276045,2.336851377,1.819309642,2.074480996,1.819237165,2.11524146,2.119762315
LOC111334874,2.706020545,1.913400979,2.297959256,2.040234996,2.472184103,2.206083587,2.323138258,2.366588572,2.157373012,1.882139346
LOC111334897,2.071868962,2.141816053,2.249326924,2.278039534,1.861240039,2.734464005,2.369812695,2.250984237,1.898630125,1.830924341
LOC111334900,2.781738983,2.450713225,3.08301547,2.974147393,2.81695876,2.152499452,1.912399145,2.451276939,2.317620488,1.810402645
LOC111334884,2.636720965,2.485090009,2.344296025,2.617961466,2.737050054,3.026829023,2.986998184,2.22301056,2.675679072,2.494766254
LOC111334882,4.405613142,4.531570581,4.504147152,4.614427822,3.936522856,4.200394369,4.186260412,4.013322495,4.239656918,4.123588847
LOC111334878,2.301478002,2.197851956,2.007689366,2.272852851,2.21983972,1.6797969,2.171544863,1.912256945,2.105146286,2.757528837
LOC111334892,4.262570493,4.570350949,4.567644233,4.874730429,4.476990178,4.396261548,4.549858412,4.362022743,4.795907624,4.196261464
LOC111334895,1.350037129,1.027645946,1.75109772,1.209062578,0.965431502,0.940246031,0.94718279,1.324132335,1.511783956,1.340077188
LOC111334898,1.358043276,1.666962279,1.40234403,2.066271505,1.38831456,1.711589404,1.360494513,1.665307488,1.446067857,1.592031245
LOC111334891,5.041475145,4.989600805,4.835037202,4.524671288,4.313788436,4.293240468,4.616007692,4.866862403,4.064204516,4.142651695
LOC111334890,3.596039526,3.437153664,3.421632029,3.129776701,3.995542603,3.558174288,3.524931018,3.566138051,3.538061712,3.552650344
LOC111334906,2.002638307,1.885892279,1.792231032,2.051195768,1.64136483,1.840177703,2.160438969,1.612445615,1.901528802,1.911796136
LOC111334934,4.261061488,4.227976513,5.219433014,5.25298661,4.410195331,3.57735288,3.18635896,3.473305803,3.915240081,3.167473863
LOC111334935,2.634288849,2.50256702,2.297175108,2.003309059,2.382421335,2.211934069,2.11724866,2.961639855,2.166642277,2.621141169
LOC111334957,3.243185967,3.96979194,3.179183459,3.66833758,3.800577247,3.37941596,3.602520865,3.439762055,3.496140318,3.818164644
LOC111334930,2.485322544,2.109481845,2.750022588,2.174377922,1.757475492,2.289741765,2.402790453,2.12621044,1.690133522,2.37825327
LOC111334928,2.121572731,2.182314171,1.864755934,2.374570371,1.967272933,2.015921366,1.686321314,1.958806362,1.760117553,1.797347818
LOC111334929,4.605483295,4.536202623,4.768402349,4.997604415,4.551181821,5.228624433,4.838351977,4.694751826,4.571850075,4.830867127
LOC111334948,2.839410239,3.61545733,3.611218942,3.011202575,3.203838011,4.046500555,3.292147713,2.984000991,3.702287053,3.31233225
LOC111334959,1.980514007,2.460633675,2.479238793,3.260170977,2.742064267,2.65536312,2.294727569,2.385839253,2.328964632,2.326764311
LOC111334960,2.35561169,2.139462315,2.008907077,2.405678723,2.423466343,1.812769446,1.825406444,1.813747479,2.594037341,2.271028968
LOC111334961,8.859012821,8.96055492,9.636823849,9.691841111,9.572796227,9.591013315,9.628559873,8.908386818,9.326075784,9.334887572
LOC111334962,1.274134967,1.696052363,1.514057045,1.912961624,1.879287381,1.459175963,1.328191079,1.767013205,2.04809334,2.164584659
LOC111334938,2.139549989,1.514528326,1.569517714,1.492688624,1.409689068,1.756932388,2.25136764,1.726033983,2.005681137,1.832153133
LOC111334931,1.061721888,1.447223674,1.166006677,1.068629556,1.153783471,1.249034875,1.260431432,1.351130362,1.533614097,1.456469444
LOC111334932,4.086254925,3.574812133,3.541521569,3.686425604,3.50586566,3.886594893,4.015091221,3.714575343,3.592610116,3.789243905
LOC111334940,1.860238,2.198204566,2.131257163,1.982272974,2.59543502,2.154080887,1.950970864,2.246486622,2.106031487,2.409527343
LOC111334952,1.837943169,1.843555498,2.025269974,2.021242738,2.22180419,2.051774888,2.069479346,1.992626882,2.424765138,1.72778057
LOC111334945,4.105263557,4.210494097,4.121252642,4.059933479,4.411636797,3.671508608,4.14411866,3.926900014,4.152925721,4.110803689
LOC111334936,3.852313371,3.789589098,3.069606719,3.561734786,3.299251542,2.959655069,3.783159292,3.295012828,3.209057689,3.02399762
LOC111334953,2.623726285,1.878132278,1.981270901,2.240055174,1.963865266,2.438238347,2.367881735,2.408618282,2.539620763,2.564538491
LOC111334950,7.233503902,7.244131127,7.40086113,7.347204109,7.039120531,7.065736154,6.291485161,7.253380558,6.572174803,5.832278863
LOC111334943,3.647205257,3.530901747,3.147945218,3.546748896,3.37323686,3.351077079,4.115978058,3.462604995,3.059625235,3.867581081
LOC111334986,4.231554851,4.054057056,3.991689691,4.262535196,3.889723525,4.001487461,4.082923901,4.226060767,3.917665485,3.987198503
LOC111334980,3.961295409,4.237871587,4.433344417,4.183256037,4.242495925,4.502711987,4.501455624,4.581522667,4.132201103,4.375551763
LOC111334979,3.1811083,3.297105775,2.862781576,2.801816746,3.017913563,2.848275027,2.779380302,3.059313675,3.213803616,3.513716615
LOC111334972,2.359565882,2.366453507,2.863398572,3.170700095,2.830930319,2.659925196,2.495386148,2.619329548,2.51430181,2.4179025
LOC111334990,3.390067561,3.399695792,3.01680904,3.514508762,3.491110352,3.172328651,4.128771774,3.528189734,3.380655347,3.560384984
LOC111334978,2.34553102,2.409566683,2.057391821,2.321187015,2.992408226,2.221099879,2.919522777,2.077315707,2.454141885,2.273959049
LOC111334992,5.171069301,5.131091642,5.141764345,4.703642622,4.847914194,5.384600389,5.080376333,5.096697059,5.048852835,4.900428053
LOC111335009,7.36333798,7.597419393,7.893754621,7.900358812,7.508553848,7.371626181,7.979953244,7.344416482,7.379252375,7.505149904
LOC111335022,6.102349962,5.786022748,5.879045582,5.492596012,6.32625041,6.208888737,5.85388097,5.630439323,5.513718471,6.021330525
LOC111335024,3.722762189,3.565361162,3.126283535,3.612576532,3.548905328,3.442946328,2.850027861,3.030162041,3.10386574,3.237170304
LOC111335013,2.821311674,2.829881551,2.957792868,3.171809931,2.746606572,2.368795489,2.68933307,2.837113327,2.918541171,2.430358941
LOC111335007,4.139617298,4.224276345,4.550398395,4.378389198,4.227018646,4.488563731,4.282587513,3.804339718,4.320986832,4.420882443
LOC111335008,2.394697438,2.041416717,2.640055452,2.248393494,2.217464678,2.156545634,2.465764211,2.344813627,2.388187917,2.212066225
LOC111335003,4.297680585,4.174011946,4.159846763,3.84925996,4.169752946,4.39782108,3.979774449,4.272764473,4.34045159,4.036040495
LOC111335002,2.434374729,2.764835909,2.754521246,2.575489594,2.984529561,2.734624073,2.840024811,3.036803563,2.753408903,2.573045082
LOC111335019,5.827130759,5.943929106,5.599049535,5.503741228,5.49527844,5.875626179,5.703960079,5.653891173,5.437269023,5.240734604
LOC111335020,2.824386602,2.738093822,3.044220424,2.969495349,2.842119929,3.188587578,2.59839187,2.571935155,2.614184276,2.433609589
LOC111335018,2.96337753,2.971920889,3.170288496,2.840268421,3.610157036,2.966198567,2.716126283,3.432263272,3.468650918,3.000355539
LOC111335047,2.763891775,2.285825453,2.299123263,2.693366712,2.15861738,2.213124361,2.334831256,2.161406334,2.601984733,2.422178409
LOC111335041,4.461202683,4.510319485,4.210978703,3.908744551,4.056268125,4.407123501,4.480387414,4.086682689,4.314447727,4.260577246
LOC111335067,1.565583012,1.704505701,1.978960295,1.620453721,1.211205234,1.571701196,1.190396205,1.451892873,1.6388142,1.361500365
LOC111335059,1.697416016,1.766690552,1.714959739,1.537684287,1.695309048,1.398951188,1.537922825,1.421421326,1.803041057,1.632586744
LOC111335048,3.422802027,3.168558169,3.445464651,3.324500691,3.722822582,3.165877554,3.112316461,3.025839084,3.474875306,3.287157057
LOC111335069,3.112869359,2.515644283,2.801939575,2.89434352,2.940650037,2.298128494,2.526333406,2.834409811,2.454043915,2.364234605
LOC111335068,4.976259375,5.137190548,4.8874675,4.399185038,4.595038231,5.098733729,4.971353255,4.961022884,4.426201872,5.119642699
LOC111335043,3.090417227,2.884198879,3.504734738,3.292192796,3.268230065,2.949092585,2.710257745,2.51854646,2.722575636,2.622088883
LOC111335062,1.65924607,2.068670171,1.333374536,1.5708754,1.46834282,1.881497092,1.797458271,1.732920825,1.73713089,1.353065748
LOC111335072,3.080271997,2.910837518,3.153660561,3.065836031,3.120019668,2.681195271,3.334860544,3.076414149,3.346863417,3.104709392
LOC111335082,2.757031097,2.533447426,2.602814186,2.265396059,2.368754439,2.587925226,2.424787913,2.848211585,2.258794149,2.575824962
LOC111335079,2.529031474,2.659064781,3.026855801,3.020833881,3.079433042,3.269620728,3.297942452,3.424903377,2.676919037,3.228739804
LOC111335097,3.065526482,3.257710872,3.397591434,3.219810578,3.281204996,3.409178715,4.519525458,3.826682234,3.572691887,3.382184532
LOC111335084,10.29305918,10.03064694,10.31931247,9.805785116,10.31077668,10.31402244,10.32395337,9.661484309,9.817348548,10.14884773
LOC111335093,2.669897459,2.542151014,2.688003186,2.678432871,2.014607834,2.085766147,2.319377704,2.455621682,1.929925301,2.331925296
LOC111335074,2.609752122,2.800575514,2.43080379,2.584992168,2.79371618,2.442838753,2.731408876,2.196038314,2.721443366,2.466783337
LOC111335085,2.543032331,2.876765469,2.357031293,2.198575131,2.554910175,2.747010148,2.50309838,3.114450925,2.431972419,3.051595844
LOC111335117,2.562027478,3.009854142,3.015652626,2.914310082,2.982474336,3.513977696,2.65267791,2.949178926,2.666812023,2.396525161
LOC111335108,2.928884508,2.505494325,2.901108052,3.200819421,2.871050442,2.875937787,3.131448419,2.756651137,2.965186898,3.548217816
LOC111335169,2.409146775,2.416754777,2.136395527,2.265685256,2.628074676,1.941767316,2.390732437,2.359825941,2.561061633,2.226893431
LOC111335147,1.896173536,1.419199879,1.672252622,2.207297342,2.137953654,1.966449395,2.086891178,1.910192603,2.107517457,1.639147793
